id_trabajador,estado,antiguedad,curso,curso_id
1193,México,20.0,Aplicación de metodología estadística y/o demográfica,86
1953,Michoacán,19.0,Aplicación de metodología estadística y/o demográfica,86
338,Ciudad de México,19.0,Aplicación de metodología estadística y/o demográfica,86
2031,Sonora,19.0,Aplicación de metodología estadística y/o demográfica,86
1086,Quintana Roo,19.0,Aplicación de metodología estadística y/o demográfica,86
180,Hidalgo,17.0,Aplicación de metodología estadística y/o demográfica,86
1994,Hidalgo,17.0,Aplicación de metodología estadística y/o demográfica,86
1442,Baja California,17.0,Aplicación de metodología estadística y/o demográfica,86
1617,Ciudad de México,17.0,Aplicación de metodología estadística y/o demográfica,86
1050,Baja California,17.0,Aplicación de metodología estadística y/o demográfica,86
1672,Chiapas,16.0,Aplicación de metodología estadística y/o demográfica,86
949,Chiapas,15.0,Aplicación de metodología estadística y/o demográfica,86
1615,Querétaro,13.0,Aplicación de metodología estadística y/o demográfica,86
410,Tamaulipas,13.0,Aplicación de metodología estadística y/o demográfica,87
204,México,10.0,Aplicación de metodología estadística y/o demográfica,87
1621,Veracruz,10.0,Aplicación de metodología estadística y/o demográfica,87
1961,México,10.0,Aplicación de metodología estadística y/o demográfica,87
2170,Tabasco,10.0,Aplicación de metodología estadística y/o demográfica,87
894,Ciudad de México,10.0,Aplicación de metodología estadística y/o demográfica,87
1368,Chiapas,10.0,Aplicación de metodología estadística y/o demográfica,87
1404,México,10.0,Aplicación de metodología estadística y/o demográfica,87
1991,San Luis Potosí,10.0,Aplicación de metodología estadística y/o demográfica,87
4,Coahuila,8.0,Aplicación de metodología estadística y/o demográfica,87
967,San Luis Potosí,8.0,Aplicación de metodología estadística y/o demográfica,87
1748,México,7.0,Aplicación de metodología estadística y/o demográfica,87
1890,Sonora,7.0,Aplicación de metodología estadística y/o demográfica,87
869,Baja California,6.0,Aplicación de metodología estadística y/o demográfica,87
735,Tamaulipas,5.0,Aplicación de metodología estadística y/o demográfica,87
958,Puebla,5.0,Aplicación de metodología estadística y/o demográfica,87
1510,Hidalgo,5.0,Aplicación de metodología estadística y/o demográfica,87
348,Baja California,4.0,Aplicación de metodología estadística y/o demográfica,87
826,Sinaloa,4.0,Aplicación de metodología estadística y/o demográfica,87
298,Tamaulipas,4.0,Aplicación de metodología estadística y/o demográfica,87
309,México,4.0,"Seguimiento de planes, programas y proyectos",88
724,Puebla,4.0,"Seguimiento de planes, programas y proyectos",88
102,Guerrero,3.0,"Seguimiento de planes, programas y proyectos",88
130,Michoacán,2.0,"Seguimiento de planes, programas y proyectos",88
1053,Jalisco,1.6,"Seguimiento de planes, programas y proyectos",88
789,Chihuahua,1.5,"Seguimiento de planes, programas y proyectos",88
1556,Chiapas,1.5,"Seguimiento de planes, programas y proyectos",88
99,Nuevo León,1.0,"Seguimiento de planes, programas y proyectos",88
212,Quintana Roo,1.0,"Seguimiento de planes, programas y proyectos",88
272,Chiapas,1.0,"Seguimiento de planes, programas y proyectos",88
287,Michoacán,1.0,"Seguimiento de planes, programas y proyectos",88
1692,Ciudad de México,1.0,"Seguimiento de planes, programas y proyectos",88
145,Morelos,1.0,"Seguimiento de planes, programas y proyectos",88
1024,Jalisco,1.0,"Seguimiento de planes, programas y proyectos",88
2041,Veracruz,1.0,"Seguimiento de planes, programas y proyectos",88
29,San Luis Potosí,1.0,"Seguimiento de planes, programas y proyectos",88
1088,Michoacán,1.0,"Seguimiento de planes, programas y proyectos",88
1865,Sinaloa,0.33,"Seguimiento de planes, programas y proyectos",88
416,Baja California,32.0,"Seguimiento de planes, programas y proyectos",88
427,Nuevo León,32.0,"Seguimiento de planes, programas y proyectos",88
1138,Nayarit,32.0,"Seguimiento de planes, programas y proyectos",89
2024,Quintana Roo,32.0,"Seguimiento de planes, programas y proyectos",89
1499,Sinaloa,32.0,"Seguimiento de planes, programas y proyectos",89
25,San Luis Potosí,32.0,"Seguimiento de planes, programas y proyectos",89
1394,Guanajuato,31.0,"Seguimiento de planes, programas y proyectos",89
1912,Veracruz,31.0,"Seguimiento de planes, programas y proyectos",89
2093,Nuevo León,31.0,"Seguimiento de planes, programas y proyectos",89
1844,Guanajuato,31.0,"Seguimiento de planes, programas y proyectos",89
402,Zacatecas,31.0,"Seguimiento de planes, programas y proyectos",89
618,Zacatecas,31.0,"Seguimiento de planes, programas y proyectos",89
1603,Chihuahua,31.0,"Seguimiento de planes, programas y proyectos",89
1924,Jalisco,31.0,"Seguimiento de planes, programas y proyectos",89
728,México,30.0,"Seguimiento de planes, programas y proyectos",89
1580,Guanajuato,30.0,"Seguimiento de planes, programas y proyectos",89
2152,Ciudad de México,30.0,"Seguimiento de planes, programas y proyectos",89
1292,Nayarit,30.0,"Seguimiento de planes, programas y proyectos",89
768,Tlaxcala,29.0,"Seguimiento de planes, programas y proyectos",89
1071,Michoacán,29.0,"Seguimiento de planes, programas y proyectos",89
134,Sonora,28.0,"Seguimiento de planes, programas y proyectos",89
1354,Jalisco,27.0,"Seguimiento de planes, programas y proyectos",89
1878,Guerrero,27.0,"Seguimiento de planes, programas y proyectos",90
1887,Chiapas,27.0,"Seguimiento de planes, programas y proyectos",90
497,Ciudad de México,27.0,"Seguimiento de planes, programas y proyectos",90
510,Puebla,26.0,"Seguimiento de planes, programas y proyectos",90
1009,Ciudad de México,26.0,"Seguimiento de planes, programas y proyectos",90
1208,México,26.0,"Seguimiento de planes, programas y proyectos",90
1567,Puebla,26.0,"Seguimiento de planes, programas y proyectos",90
1695,Ciudad de México,25.0,"Seguimiento de planes, programas y proyectos",90
92,Aguascalientes,25.0,"Seguimiento de planes, programas y proyectos",90
285,Michoacán,25.0,"Seguimiento de planes, programas y proyectos",90
442,Puebla,25.0,"Seguimiento de planes, programas y proyectos",90
2105,Ciudad de México,23.0,"Seguimiento de planes, programas y proyectos",90
159,San Luis Potosí,23.0,"Seguimiento de planes, programas y proyectos",90
119,Guanajuato,22.0,"Seguimiento de planes, programas y proyectos",90
371,Sonora,22.0,"Seguimiento de planes, programas y proyectos",90
400,México,22.0,"Seguimiento de planes, programas y proyectos",90
1160,Guerrero,22.0,"Seguimiento de planes, programas y proyectos",90
1739,Aguascalientes,22.0,"Seguimiento de planes, programas y proyectos",90
1894,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",90
76,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",90
117,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",91
294,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",91
840,Michoacán,22.0,"Seguimiento de planes, programas y proyectos",91
1439,Ciudad de México,22.0,"Seguimiento de planes, programas y proyectos",91
2120,Quintana Roo,22.0,"Seguimiento de planes, programas y proyectos",91
1420,Sinaloa,22.0,"Seguimiento de planes, programas y proyectos",91
1849,Nayarit,22.0,"Seguimiento de planes, programas y proyectos",91
2084,Guanajuato,21.0,"Seguimiento de planes, programas y proyectos",91
329,Aguascalientes,21.0,"Seguimiento de planes, programas y proyectos",91
1329,Veracruz,21.0,"Seguimiento de planes, programas y proyectos",91
1528,Ciudad de México,21.0,"Seguimiento de planes, programas y proyectos",91
1704,Oaxaca,21.0,"Seguimiento de planes, programas y proyectos",91
1448,Guerrero,20.0,"Seguimiento de planes, programas y proyectos",91
242,Ciudad de México,20.0,"Seguimiento de planes, programas y proyectos",91
1644,Tabasco,20.0,"Seguimiento de planes, programas y proyectos",91
741,Jalisco,20.0,"Seguimiento de planes, programas y proyectos",91
1507,San Luis Potosí,19.0,"Seguimiento de planes, programas y proyectos",91
1780,Ciudad de México,19.0,"Seguimiento de planes, programas y proyectos",91
1997,Nuevo León,19.0,"Seguimiento de planes, programas y proyectos",91
338,Ciudad de México,19.0,"Seguimiento de planes, programas y proyectos",91
80,Oaxaca,18.0,Diseño de programas de capacitación,92
752,México,18.0,Diseño de programas de capacitación,92
95,Ciudad de México,17.0,Diseño de programas de capacitación,92
686,Michoacán,17.0,Diseño de programas de capacitación,92
1993,Chiapas,17.0,Diseño de programas de capacitación,92
965,México,17.0,Diseño de programas de capacitación,92
1442,Baja California,17.0,Diseño de programas de capacitación,92
1019,Jalisco,15.0,Diseño de programas de capacitación,92
610,Tlaxcala,14.0,Diseño de programas de capacitación,92
642,México,14.0,Diseño de programas de capacitación,92
1033,México,14.0,Diseño de programas de capacitación,92
1618,Tabasco,14.0,Diseño de programas de capacitación,92
1119,Chiapas,13.0,Diseño de programas de capacitación,92
1347,Ciudad de México,13.0,Diseño de programas de capacitación,92
1435,Sinaloa,13.0,Diseño de programas de capacitación,92
1452,México,13.0,Diseño de programas de capacitación,92
712,Ciudad de México,13.0,Diseño de programas de capacitación,92
961,Ciudad de México,11.0,Diseño de programas de capacitación,92
1679,Tlaxcala,11.0,Diseño de programas de capacitación,92
2000,Puebla,11.0,Diseño de programas de capacitación,92
436,Yucatán,11.0,Diseño de programas de capacitación,93
796,Chiapas,11.0,Diseño de programas de capacitación,93
2109,Puebla,11.0,Diseño de programas de capacitación,93
238,Baja California,10.0,Diseño de programas de capacitación,93
1717,Guanajuato,10.0,Diseño de programas de capacitación,93
3,Coahuila,10.0,Diseño de programas de capacitación,93
2007,Tamaulipas,10.0,Diseño de programas de capacitación,93
1942,Nuevo León,9.0,Diseño de programas de capacitación,93
2005,Tamaulipas,9.0,Diseño de programas de capacitación,93
350,Baja California,8.0,Diseño de programas de capacitación,93
1412,Guerrero,8.0,Diseño de programas de capacitación,93
1748,México,7.0,Diseño de programas de capacitación,93
859,Ciudad de México,7.0,Diseño de programas de capacitación,93
417,Ciudad de México,7.0,Diseño de programas de capacitación,93
1584,San Luis Potosí,6.0,Diseño de programas de capacitación,93
1636,México,6.0,Diseño de programas de capacitación,93
634,Ciudad de México,5.0,Diseño de programas de capacitación,93
190,Ciudad de México,4.0,Diseño de programas de capacitación,93
348,Baja California,4.0,Diseño de programas de capacitación,93
395,Ciudad de México,3.0,Diseño de programas de capacitación,93
864,Zacatecas,2.0,Diseño de programas de capacitación,94
2151,Michoacán,1.5,Diseño de programas de capacitación,94
744,Chiapas,1.0,Diseño de programas de capacitación,94
773,Querétaro,1.0,Diseño de programas de capacitación,94
589,Chihuahua,1.0,Diseño de programas de capacitación,94
1977,México,1.0,Diseño de programas de capacitación,94
2015,Yucatán,1.0,Diseño de programas de capacitación,94
535,Coahuila,1.0,Diseño de programas de capacitación,94
1877,Ciudad de México,1.0,Diseño de programas de capacitación,94
44,Aguascalientes,32.0,Diseño de programas de capacitación,94
1097,Tlaxcala,32.0,Diseño de programas de capacitación,94
1206,Chihuahua,32.0,Diseño de programas de capacitación,94
1655,Chihuahua,32.0,Diseño de programas de capacitación,94
1760,San Luis Potosí,32.0,Diseño de programas de capacitación,94
2089,Ciudad de México,31.0,Diseño de programas de capacitación,94
1230,Jalisco,31.0,Diseño de programas de capacitación,94
125,Yucatán,31.0,Diseño de programas de capacitación,94
874,Puebla,31.0,Diseño de programas de capacitación,94
1224,Sonora,31.0,Diseño de programas de capacitación,94
1049,Jalisco,30.0,Diseño de programas de capacitación,94
2094,Ciudad de México,30.0,Diseño de programas de capacitación,95
1598,Jalisco,30.0,Diseño de programas de capacitación,95
1020,Tlaxcala,29.0,Diseño de programas de capacitación,95
652,México,29.0,Diseño de programas de capacitación,95
1071,Michoacán,29.0,Diseño de programas de capacitación,95
1503,Tamaulipas,29.0,Diseño de programas de capacitación,95
1829,San Luis Potosí,29.0,Diseño de programas de capacitación,95
1885,Guerrero,29.0,Diseño de programas de capacitación,95
288,Querétaro,28.0,Diseño de programas de capacitación,95
327,México,28.0,Diseño de programas de capacitación,95
1899,Baja California Sur,28.0,Diseño de programas de capacitación,95
1947,San Luis Potosí,28.0,Diseño de programas de capacitación,95
291,Colima,27.0,Diseño de programas de capacitación,95
168,Guanajuato,27.0,Diseño de programas de capacitación,95
321,Veracruz,27.0,Diseño de programas de capacitación,95
718,Hidalgo,27.0,Diseño de programas de capacitación,95
1562,Ciudad de México,27.0,Diseño de programas de capacitación,95
1604,Nuevo León,26.0,Diseño de programas de capacitación,95
464,México,25.0,Diseño de programas de capacitación,95
2092,Ciudad de México,25.0,Diseño de programas de capacitación,95
677,Veracruz,25.0,Diseño de materiales de capacitación,96
708,Ciudad de México,25.0,Diseño de materiales de capacitación,96
1557,Guanajuato,24.0,Diseño de materiales de capacitación,96
616,Ciudad de México,24.0,Diseño de materiales de capacitación,96
43,México,22.0,Diseño de materiales de capacitación,96
571,Ciudad de México,22.0,Diseño de materiales de capacitación,96
126,Yucatán,22.0,Diseño de materiales de capacitación,96
294,Ciudad de México,22.0,Diseño de materiales de capacitación,96
720,Veracruz,22.0,Diseño de materiales de capacitación,96
1698,Baja California Sur,22.0,Diseño de materiales de capacitación,96
2181,Veracruz,22.0,Diseño de materiales de capacitación,96
830,México,21.0,Diseño de materiales de capacitación,96
1665,Veracruz,20.0,Diseño de materiales de capacitación,96
574,México,20.0,Diseño de materiales de capacitación,96
715,Ciudad de México,19.0,Diseño de materiales de capacitación,96
1123,México,18.0,Diseño de materiales de capacitación,96
1994,Hidalgo,17.0,Diseño de materiales de capacitación,96
468,Ciudad de México,17.0,Diseño de materiales de capacitación,96
1333,México,16.0,Diseño de materiales de capacitación,96
595,Nayarit,15.0,Diseño de materiales de capacitación,96
943,Colima,15.0,Diseño de materiales de capacitación,97
1324,Chihuahua,14.0,Diseño de materiales de capacitación,97
1419,Guerrero,14.0,Diseño de materiales de capacitación,97
1859,Veracruz,14.0,Diseño de materiales de capacitación,97
418,Ciudad de México,13.0,Diseño de materiales de capacitación,97
342,Puebla,13.0,Diseño de materiales de capacitación,97
1938,San Luis Potosí,13.0,Diseño de materiales de capacitación,97
275,Baja California Sur,12.0,Diseño de materiales de capacitación,97
783,México,11.0,Diseño de materiales de capacitación,97
177,Sinaloa,10.0,Diseño de materiales de capacitación,97
1259,Veracruz,10.0,Diseño de materiales de capacitación,97
181,Oaxaca,10.0,Diseño de materiales de capacitación,97
587,México,10.0,Diseño de materiales de capacitación,97
1575,Ciudad de México,10.0,Diseño de materiales de capacitación,97
372,Veracruz,8.0,Diseño de materiales de capacitación,97
750,Durango,8.0,Diseño de materiales de capacitación,97
1547,Veracruz,8.0,Diseño de materiales de capacitación,97
261,Ciudad de México,7.0,Diseño de materiales de capacitación,97
1745,Ciudad de México,7.0,Diseño de materiales de capacitación,97
1143,Nayarit,7.0,Diseño de materiales de capacitación,97
179,Yucatán,7.0,Diseño de materiales de capacitación,98
1769,Guanajuato,7.0,Diseño de materiales de capacitación,98
1746,Ciudad de México,6.0,Diseño de materiales de capacitación,98
1581,Colima,5.0,Diseño de materiales de capacitación,98
1316,Coahuila,5.0,Diseño de materiales de capacitación,98
1768,San Luis Potosí,5.0,Diseño de materiales de capacitación,98
307,Veracruz,4.0,Diseño de materiales de capacitación,98
1497,Quintana Roo,4.0,Diseño de materiales de capacitación,98
83,Ciudad de México,4.0,Diseño de materiales de capacitación,98
325,Jalisco,4.0,Diseño de materiales de capacitación,98
448,Puebla,4.0,Diseño de materiales de capacitación,98
1146,Ciudad de México,4.0,Diseño de materiales de capacitación,98
2119,Ciudad de México,4.0,Diseño de materiales de capacitación,98
1488,Ciudad de México,2.0,Diseño de materiales de capacitación,98
29,San Luis Potosí,1.0,Diseño de materiales de capacitación,98
979,Ciudad de México,1.0,Diseño de materiales de capacitación,98
199,Guerrero,1.0,Diseño de materiales de capacitación,98
1680,Ciudad de México,1.0,Diseño de materiales de capacitación,98
1729,Colima,1.0,Diseño de materiales de capacitación,98
2138,Ciudad de México,1.0,Diseño de materiales de capacitación,98
684,Ciudad de México,1.0,Diseño de materiales de capacitación,99
1128,Nuevo León,32.0,Diseño de materiales de capacitación,99
2002,Tamaulipas,32.0,Diseño de materiales de capacitación,99
1190,Guanajuato,31.0,Diseño de materiales de capacitación,99
1937,Jalisco,31.0,Diseño de materiales de capacitación,99
167,Chiapas,30.0,Diseño de materiales de capacitación,99
698,Guanajuato,30.0,Diseño de materiales de capacitación,99
838,Hidalgo,30.0,Diseño de materiales de capacitación,99
1564,Puebla,30.0,Diseño de materiales de capacitación,99
907,Ciudad de México,30.0,Diseño de materiales de capacitación,99
813,Sonora,29.0,Diseño de materiales de capacitación,99
1348,Quintana Roo,29.0,Diseño de materiales de capacitación,99
1365,Zacatecas,29.0,Diseño de materiales de capacitación,99
1470,Durango,29.0,Diseño de materiales de capacitación,99
1087,México,28.0,Diseño de materiales de capacitación,99
1376,Aguascalientes,28.0,Diseño de materiales de capacitación,99
1377,Aguascalientes,28.0,Diseño de materiales de capacitación,99
969,Guanajuato,28.0,Diseño de materiales de capacitación,99
989,Nuevo León,28.0,Diseño de materiales de capacitación,99
1185,Chiapas,28.0,Diseño de materiales de capacitación,99
1089,Michoacán,28.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1156,Guerrero,28.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
2060,Michoacán,28.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
71,Nuevo León,27.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1237,Puebla,27.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1783,Tamaulipas,27.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
892,México,25.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1065,México,25.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
509,Veracruz,24.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1198,Nayarit,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
400,México,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
323,Yucatán,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1106,México,22.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1447,Ciudad de México,21.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1472,Zacatecas,20.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1702,Ciudad de México,20.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
681,Ciudad de México,20.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
837,Nuevo León,19.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1952,Tlaxcala,19.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
1560,Oaxaca,18.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",100
184,Colima,18.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1231,Veracruz,18.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
225,Baja California,17.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
790,Guanajuato,16.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1331,Puebla,15.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1872,Aguascalientes,14.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
642,México,14.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1349,Veracruz,13.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1681,Michoacán,11.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
753,Jalisco,11.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
796,Chiapas,11.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
22,México,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
807,México,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1384,Coahuila,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
2156,Ciudad de México,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
426,Ciudad de México,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
649,Quintana Roo,10.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1158,México,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1345,Jalisco,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
2063,Oaxaca,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",101
1320,México,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1624,Tamaulipas,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1904,Morelos,8.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1711,Coahuila,7.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
187,México,7.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1769,Guanajuato,7.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1985,Ciudad de México,7.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
2038,Tamaulipas,7.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
337,Sinaloa,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
693,Baja California Sur,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
699,Jalisco,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1636,México,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
869,Baja California,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1411,Sonora,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
392,Jalisco,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
441,Veracruz,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
289,Quintana Roo,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
1446,Ciudad de México,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
190,Ciudad de México,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
185,Jalisco,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",102
325,Jalisco,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1762,México,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
151,Ciudad de México,3.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1458,Baja California,1.5,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
546,Guanajuato,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
68,Querétaro,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
146,Ciudad de México,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
469,Guerrero,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1311,Ciudad de México,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1670,Chiapas,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
520,México,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1426,Ciudad de México,1.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1174,Ciudad de México,0.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
2002,Tamaulipas,32.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
416,Baja California,32.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1128,Nuevo León,32.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
2167,México,32.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1957,Michoacán,32.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1190,Guanajuato,31.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
1844,Guanajuato,31.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",103
421,Guerrero,31.0,Administración de tecnología de información y comunicaciones,104
1067,México,31.0,Administración de tecnología de información y comunicaciones,104
1371,Jalisco,31.0,Administración de tecnología de información y comunicaciones,104
459,Colima,30.0,Administración de tecnología de información y comunicaciones,104
2078,Ciudad de México,30.0,Administración de tecnología de información y comunicaciones,104
719,México,29.0,Administración de tecnología de información y comunicaciones,104
858,Querétaro,29.0,Administración de tecnología de información y comunicaciones,104
1348,Quintana Roo,29.0,Administración de tecnología de información y comunicaciones,104
1365,Zacatecas,29.0,Administración de tecnología de información y comunicaciones,104
1831,Veracruz,29.0,Administración de tecnología de información y comunicaciones,104
1515,Tamaulipas,29.0,Administración de tecnología de información y comunicaciones,104
813,Sonora,29.0,Administración de tecnología de información y comunicaciones,104
290,Michoacán,28.0,Administración de tecnología de información y comunicaciones,104
